MARKER_ID,SHOP_NAME,SHOP_ADDRESS,LATITUDE,LONGITUDE
TGDÐ,Nhà thuốc An Khang Lý Thái Tông,"Lô 9-B15, Đường Lý Thái Tông, Phường Thanh Khê, Thành phố Đà Nẵng, Việt Nam",16.075084,108.1758646
TGDÐ,Nhà thuốc An Khang 873 Quốc Lộ 22,"873 Quốc Lộ 22, Xã Thái Mỹ, Thành phố Hồ Chí Minh, Việt Nam",11.0058118,106.4272143
TGDÐ,Nhà thuốc An Khang 563A Trần Quang Diệu,"563A Trần Quang Diệu, Phường Bình Thủy, Thành phố Cần Thơ, Việt Nam",10.058704,105.762326
TGDÐ,Nhà thuốc An Khang 71 Nguyễn Văn Cừ,"71 Nguyễn Văn Cừ, khu phố 3, Đặc khu Phú Quốc, Tỉnh An Giang, Việt Nam",10.0187837,104.0152828
TGDÐ,Nhà thuốc An Khang Thới Thuận,"Ấp Thới Thuận, Xã Cờ Đỏ, Thành phố Cần Thơ, Việt Nam",10.09384,105.429966
TGDÐ,Nhà thuốc An Khang Phú Riềng Đỏ,"Đường Phú Riềng Đỏ, Phường Bình Phước, Tỉnh Đồng Nai, Việt Nam",11.5473816,106.9030754
TGDÐ,Nhà thuốc An Khang 52 - 54 Nguyễn Văn Nghi,"52 - 54 Nguyễn Văn Nghi, Phường An Nhơn, Thành phố Hồ Chí Minh, Việt Nam",10.822464,106.6884646
TGDÐ,Nhà thuốc An Khang 116 Trương Công Định,"116 đường Trương Công Định, Phường Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",10.7955401,106.6406695
TGDÐ,Nhà thuốc An Khang D16/41 Đoàn Nguyễn Tuấn,"D16/41 Đoàn Nguyễn Tuấn, Xã Hưng Long, Thành phố Hồ Chí Minh, Việt Nam",10.6584778,106.607274
TGDÐ,Nhà thuốc An Khang 03 Nguyễn Đình Chiểu,"Số 03 đường Nguyễn Đình Chiểu, Phường Bắc Nha Trang, Tỉnh Khánh Hòa, Việt Nam",12.2701678,109.1980755
TGDÐ,Nhà thuốc An Khang Thị Trấn Cầu Kè,"Khóm 6, Xã Cầu Kè, Tỉnh Vĩnh Long, Việt Nam",9.869339,106.055756
TGDÐ,Nhà thuốc An Khang 150 Võ Thị Sáu,"150 Đường Võ Thị Sáu, khu phố Long Bình, Xã Long Điền, Thành phố Hồ Chí Minh, Việt Nam",10.4837269,107.210743
